ck_oo_numberOfPrivateMethods,LDHH_lcom,LDHH_fanIn,numberOfNonTrivialBugsFoundUntil:,WCHU_numberOfPublicAttributes,WCHU_numberOfAttributes,CvsWEntropy,LDHH_numberOfPublicMethods,WCHU_fanIn,LDHH_numberOfPrivateAttributes,CvsEntropy,LDHH_numberOfPublicAttributes,WCHU_numberOfPrivateMethods,WCHU_numberOfMethods,ck_oo_numberOfPublicAttributes,ck_oo_noc,numberOfCriticalBugsFoundUntil:,ck_oo_wmc,LDHH_numberOfPrivateMethods,WCHU_numberOfPrivateAttributes,CvsLogEntropy,WCHU_noc,LDHH_numberOfAttributesInherited,WCHU_wmc,ck_oo_fanOut,ck_oo_numberOfLinesOfCode,ck_oo_numberOfAttributesInherited,ck_oo_numberOfMethods,ck_oo_dit,ck_oo_fanIn,LDHH_noc,WCHU_dit,ck_oo_lcom,WCHU_numberOfAttributesInherited,ck_oo_rfc,LDHH_wmc,LDHH_numberOfAttributes,LDHH_numberOfLinesOfCode,WCHU_fanOut,WCHU_lcom,ck_oo_cbo,WCHU_rfc,ck_oo_numberOfAttributes,numberOfHighPriorityBugsFoundUntil:,ck_oo_numberOfPrivateAttributes,numberOfMajorBugsFoundUntil:,WCHU_numberOfPublicMethods,LDHH_dit,WCHU_cbo,CvsLinEntropy,WCHU_numberOfMethodsInherited,numberOfBugsFoundUntil:,LDHH_fanOut,LDHH_numberOfMethodsInherited,LDHH_rfc,ck_oo_numberOfMethodsInherited,ck_oo_numberOfPublicMethods,LDHH_cbo,WCHU_numberOfLinesOfCode,CvsExpEntropy,LDHH_numberOfMethods,class
3,0.000505,0.003713,5,0,0,0.022498,0.000603,4.04,0,14.1511,0,0,1.01,0,0,0,32,0,0,0.360466,0,0,3.07,10,102,0,7,1,4,0,0,21,0,69,0.002388,0,0.005172,3.06,1.07,14,4.14,0,0,0,0,1.01,0,5.1,0.030134,1.01,5,0.003522,0.001646,0.004777,6,4,0.005229,2.22,0.040125,0.000638,clean
0,0,0,1,0,0,0.113067,0,0,0,8.70423,0,0,0,0,0,0,29,0,0,0.232212,0,0,0,0,80,0,7,1,0,0,0,21,0,21,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0.02259,0,1,0,0,0,0,1,0,0,0.044415,0,clean
20,0.00824,0,24,0,2.02,0.35218,0,0,0.002692,18.4647,0,3.04,2.03,0,0,0,143,0.015798,2.02,4.43194,0,0.008453,13.29,38,613,7,27,2,1,0,0,351,2.02,362,0.035287,0.002518,0.038056,8.08,2.75,39,16.82,3,1,3,3,0,0,8.08,0.113534,4.06,25,0.02469,0.012184,0.040992,32,2,0.025633,15.48,0.241672,0.009202,buggy
0,0,0,1,0,0,0.0002,0,0,0,1.76682,0,0,0,0,0,0,6,0,0,0.061715,0,0,0,3,19,0,2,1,0,0,0,1,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.010097,0,1,0,0,0,6,2,0,0,0.033928,0,clean
0,0.000562,0.000722,0,0,1.09,0,0.000422,1.02,0.000488,0,0,1.08,1.18,0,2,0,11,0.000617,1.09,0,0,0,1.44,2,29,0,2,2,1,0,1.01,1,0,16,0.000546,0.000443,0.000567,1.02,2.89,3,1.66,0,0,0,0,1.04,0.000295,1.04,0,1.09,0,0.000666,0.000679,0.000599,9,1,0.00078,2.34,0,0.000551,clean
0,0,0,0,0,0,0.003928,0,0,0,3.15995,0,0,0,0,0,0,2,0,0,0.098123,0,0,0,2,7,0,2,6,0,0,0,1,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.012803,0,2,0,0,0,20,2,0,0,0.0309,0,clean
0,0,0,0,0,0,0.002561,0,0,0,6.41569,0,0,0,0,0,0,3,0,0,0.169334,0,0,0,0,9,2,2,2,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.016324,0,0,0,0,0,8,1,0,0,0.034357,0,clean
1,0,0.00243,0,1.03,1.01,0.017314,0,1.01,0.001922,5.02919,0.001215,0,0,0,0,0,7,0,1.02,0.157739,0,0.002859,1.01,3,34,1,7,2,1,0,1.01,21,1.01,19,0.002161,0.001995,0.002222,0,0,4,0,2,0,2,0,0,0.0023,1.01,0.02102,1.04,1,0,0.002598,0,4,5,0.002537,1.01,0.052183,0,clean
8,0.013786,0,13,0,7.07,0.16008,0.002267,0,0.01013,32.4055,0,8.15,11.18,0,0,0,47,0.011482,7.07,0.877723,0,0.004845,16.67,16,166,1,17,4,1,0,0,136,2.02,91,0.029262,0.009112,0.023277,11.14,13.5,17,16.33,4,0,4,2,3.03,0,11.14,0.090603,6.1,20,0.018977,0.008387,0.026246,39,5,0.025295,19.44,0.152441,0.015431,clean
0,0.00441,0.006368,4,0,0,0.014598,0.004757,3.05,0,5.81133,0,0,2.02,0,0,0,33,0,0,0.178762,0,0,3.08,2,97,0,8,1,17,0,0,28,0,40,0.005744,0,0.010166,0,2.13,19,3.11,0,0,0,1,2.02,0,3.05,0.023117,0,4,0,0,0.005526,6,8,0.007798,4.35,0.057388,0.004826,clean
21,0.004609,0,10,0,1.07,0.1664,0.003559,0,0.001431,11.6025,0,2.13,3.2,0,0,0,126,0.003055,1.07,0.321663,0,0.001986,5.75,35,624,2,40,5,2,0,0,780,1.01,266,0.0066,0.001351,0.011496,3.06,8.9,36,7.13,18,0,18,0,2.03,0,3.06,0.032953,5.37,14,0.005404,0.01045,0.00975,74,9,0.005045,9.53,0.054952,0.005037,clean
16,0.004072,0,8,0,0,0.104276,0.002434,0,0,19.4569,0,3.05,3.12,0,0,0,113,0.00389,0,0.560133,0,0.001986,4.47,26,501,2,35,5,1,0,0,595,1.01,207,0.005686,0,0.0235,3.03,6.42,27,5.58,3,0,3,0,1.04,0,3.03,0.066241,5.37,13,0.005444,0.01045,0.007216,72,10,0.005449,11.32,0.150287,0.004544,clean
10,0.003904,0.005917,5,0,1.01,0.172599,0,1.01,0.001799,14.1924,0,3.05,3.06,0,0,0,50,0.003542,1.01,0.423048,0,0.001986,5.43,14,280,0,16,1,1,0,0,120,1.08,132,0.007711,0.001649,0.011714,3.09,3.95,14,6.85,13,0,13,1,0,0,4.09,0.057151,1.01,6,0.003853,0.001646,0.008618,6,3,0.011157,7.85,0.141875,0.004248,buggy
2,0,0,1,0,0,0.039411,0,0,0,5.87009,0,0,0,0,0,0,34,0,0,0.178441,0,0,0,15,211,13,17,5,1,0,0,136,0,94,0,0,0.003115,0,0,16,0,6,0,6,0,0,0,0,0.022223,2.04,4,0,0.005123,0,80,11,0,1.15,0.049263,0,clean
0,0,0,143,94.18,94.18,0.575244,0,0,0,58.1518,0.103737,0,0,2168,0,0,0,0,0,5.64663,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.173397,0,0,0,0,0,2169,0,1,7,0,0,0,0.287622,0,232,0,0,0,0,0,0,0,0.595488,0,buggy
2,0,0.002187,0,0,0,0.000574,0,1.02,0,1.76682,0,0,0,0,0,0,13,0,0,0.061715,0,0,0,1,52,0,5,1,3,0,0,10,0,17,0,0,0.004997,0,0,4,0,1,0,1,0,0,0,1.02,0.010097,0,1,0,0,0,0,3,0.002721,1.01,0.033928,0,clean
0,0.000603,0,1,0,0,0.015483,0,0,0,12.2006,0,1.01,1.01,0,0,0,19,0.000753,0,0.300266,0,0,3.09,6,37,4,3,3,1,0,0,3,0,19,0.002274,0,0.006277,1.04,1.03,7,1.1,0,0,0,0,0,0,1.04,0.023327,3.03,1,0.000825,0.003206,0.000723,21,1,0.00092,3.15,0.034588,0.000661,clean
2,0,0,1,0,0,0.002156,0,0,0,3.20019,0,0,0,0,0,0,9,0,0,0.101264,0,0,0,2,23,0,4,1,2,0,0,6,0,12,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0.01392,0,1,0,0,0,0,2,0,0,0.03766,0,clean
9,0,0,4,0,1.07,0.028944,0,0,0.002354,10.3932,0,0,0,0,0,0,60,0,1.07,0.300803,0,0.00199,2.09,10,172,5,11,2,1,0,0,55,2.03,106,0.003999,0.002689,0.00948,0,0,11,1.12,9,0,7,0,0,0,0,0.034114,3.08,5,0,0.004021,0.002474,50,2,0,4.38,0.068497,0,clean
2,0,0,0,0,0,0.001721,0,0,0,1.76682,0,0,0,0,0,0,25,0,0,0.061715,0,0,0,3,81,0,11,1,6,0,0,55,0,42,0,0,0.004997,0,0,8,0,8,0,1,0,0,0,0,0.010097,0,0,0,0,0,6,9,0,1.02,0.033928,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,17,5,4,2,1,0,0,6,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,3,0,0,0,0,clean
2,0,0,0,0,0,0.016594,0,0,0,3.76631,0,0,0,0,0,0,17,0,0,0.107617,0,0.001406,0,8,51,14,6,3,1,0,0,15,1.03,35,0,0,0,0,0,9,0,2,0,2,0,0,0,0,0.012662,1.01,0,0,0.002519,0,17,4,0,0,0.03402,0,clean
0,0.001033,0.002907,5,0,0,0.017182,0.000909,2.03,0,5.77253,0,0,1.01,0,0,0,5,0,0,0.161748,0,0,2.08,7,37,0,2,1,6,0,0,1,0,17,0.002141,0,0.003147,2.02,1.02,13,3.09,0,0,0,0,1.01,0,3.05,0.017223,0,5,0.002586,0,0.003192,6,2,0.004257,3.46,0.033326,0.001095,clean
1,0,0.000986,7,0,0,0.0146,0,1.01,0,14.5709,0,0,0,0,2,0,14,0,0,0.42749,0,0,2.03,5,66,0,3,1,0,0,0,3,0,25,0.003214,0,0.010085,3.03,0,5,4.08,0,0,0,4,0,0,4.04,0.049961,0,8,0.00427,0,0.006222,0,2,0.00647,4.16,0.100945,0,clean
1,0.004994,0,4,0,1.01,0.02465,0.002932,0,0.001922,14.7404,0,1.01,3.04,0,0,0,33,0.00236,1.01,0.393407,0,0,5.09,12,116,1,22,3,0,0,0,231,0,61,0.007623,0.001995,0.012611,0,3.79,12,5.16,1,0,1,0,2.02,0,0,0.037034,12.22,5,0,0.0179,0.007609,72,8,0,6.25,0.056304,0.005409,buggy
0,0,0,1,0,0,0.012925,0,0,0,5.82803,0,0,0,0,0,0,3,0,0,0.203738,0,0,0,3,38,0,2,1,1,0,0,1,0,15,0,0,0.006958,0,0,4,0,0,0,0,0,0,0,0,0.033997,0,2,0,0,0,7,2,0,2.09,0.111609,0,clean
0,0.0047,0.010388,3,0,4.04,0.026478,0.004217,9.17,0.006046,12.178,0,0,4.08,0,2,0,28,0,4.04,0.316429,0,0,4.08,0,84,0,28,1,10,0,0,378,0,28,0.005492,0.004611,0.005498,0,5.88,10,4.08,14,0,14,0,4.08,0,9.17,0.029039,3.03,4,0,0.002945,0.005649,16,28,0.011331,4.24,0.054665,0.005302,clean
0,0,0,0,0,0,0.000499,0,0,0,1.56044,0,0,0,0,0,0,3,0,0,0.052586,0,0,0,2,10,0,3,6,0,0,0,3,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.008031,0,2,0,0,0,20,3,0,0,0.024708,0,clean
0,0,0,1,0,0,0.00015,0,0,0,1.76682,0,0,0,0,0,0,2,0,0,0.061715,0,0,0,0,30,0,2,2,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010097,2.02,1,0,0.003392,0,7,1,0,0,0.033928,0,clean
2,0.008192,0.000731,6,0,0,0.039654,0,1.01,0,11.8849,0,0,1.01,0,0,0,12,0,0,0.327927,0,0,1.01,2,82,0,11,1,0,0,0,55,0,27,0.008289,0,0.008872,0,1.1,2,2.03,8,0,8,1,0,0,1.01,0.038,0,6,0,0,0.008426,0,5,0.000697,1.04,0.100611,0.00887,clean
6,0.002535,0,3,0,1.06,0.109524,0.002033,0,0.000835,16.789,0,1.01,2.02,0,0,0,40,0.000665,1.06,0.434841,0,0.001986,2.05,17,202,2,16,5,1,0,0,120,1.01,100,0.002729,0.000904,0.009101,4.05,2.29,18,4.14,9,0,9,0,1.01,0,4.05,0.037666,5.37,4,0.006357,0.01045,0.005114,72,8,0.005779,4.23,0.048534,0.002819,clean
0,0,0,0,0,0,0.000324,0,0,0,1.76682,0,0,0,0,0,0,4,0,0,0.061715,0,0,0,2,17,0,2,1,1,0,0,1,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.010097,0,1,0,0,0,0,1,0,0,0.033928,0,clean
20,0.004536,0.004231,7,0,6.23,0.303933,0.003214,4.12,0.003973,22.6033,0,4.16,4.22,0,0,0,68,0.004533,5.21,0.566813,0,0.001986,9.64,22,374,0,28,3,1,0,0,378,1.01,199,0.010071,0.004369,0.015015,6.18,7.63,23,11.85,17,0,15,0,3.07,0,9.3,0.044885,3.04,9,0.007705,0.005131,0.010161,21,8,0.010872,13.01,0.049364,0.004973,clean
10,0.016143,0.047092,16,0,5.05,0.169126,0.01157,32.71,0.004857,29.2299,0,3.04,14.26,0,2,0,167,0.003837,5.05,0.769653,6.07,0,19.5,26,624,0,75,1,133,0.00788,0,2775,0,315,0.025097,0.004388,0.031189,9.1,30.81,151,19.98,10,1,9,2,11.12,0,35.76,0.069665,0,24,0.009353,0,0.02234,4,39,0.053028,24.59,0.095919,0.017964,clean
0,0,0,0,0,0,0.022374,0,0,0,5.82803,0,0,0,0,0,0,2,0,0,0.203738,0,0,0,2,27,0,2,1,1,0,0,1,0,10,0,0,0.006958,0,0,3,0,0,0,0,0,0,0,0,0.033997,0,1,0,0,0,7,2,0,2.05,0.111609,0,clean
0,0,0.008959,0,0,0,0.004124,0,5.07,0,6.41569,0,0,0,0,0,0,3,0,0,0.169334,0,0,0,1,8,0,2,1,11,0,0,1,0,6,0,0,0.004997,0,0,12,0,0,0,0,0,0,0,5.07,0.016324,1.01,0,0,0.001646,0,6,2,0.009409,1.08,0.034357,0,clean
0,0.001779,0,1,0,1.01,0.006953,0,0,0.000775,7.34429,0,0,2.02,0,0,0,10,0,1.01,0.203375,0,0,2.04,5,27,0,6,1,1,0,0,15,0,16,0.001995,0.000565,0.001954,3.03,2.09,6,2.05,1,0,1,0,0,0,3.03,0.021266,0,2,0.003596,0,0.002,0,2,0.003838,2.08,0.041726,0.001751,clean
2,0,0,1,0,0,0.027621,0,0,0,5.02919,0,0,0,0,0,0,9,0,0,0.157739,0,0,0,4,53,0,5,1,1,0,0,10,0,22,0,0,0.002222,0,0,5,0,2,0,2,0,0,0,0,0.02102,0,2,0,0,0,0,1,0,1.01,0.052183,0,clean
0,0.002076,0.001037,6,0,1.01,0.082586,0.001652,1.01,0.001148,7.53288,0,2.02,3.08,0,9,0,5,0.001211,2.02,0.199282,5.07,0,3.41,1,21,0,6,1,1,0.003122,0,15,0,11,0.002299,0.000438,0.003479,3.15,3.4,2,3.77,5,0,0,0,2.03,0,3.16,0.018837,1.01,7,0.002472,0.001646,0.002248,6,5,0.002915,5.73,0.034896,0.002258,clean
9,0,0,1,0,1.07,0.008913,0,0,0.000835,8.78554,0,0,0,0,4,0,40,0,1.07,0.223539,0,0,0,2,139,0,22,1,4,0,0,231,0,66,0,0.000904,0.004997,1.01,0,6,1.05,7,0,7,0,0,0,1.01,0.01934,1.01,1,0.000877,0.001646,0.000805,16,11,0.000569,1.06,0.034545,0,clean
0,0,0,0,0,0,0.004118,0,0,0,6.41569,0,0,0,0,0,0,14,0,0,0.169334,0,0,0,6,40,0,10,1,0,0,0,45,0,20,0,0,0.004997,0,0,6,0,3,0,3,0,0,0,0,0.016324,1.01,0,0,0.001646,0,6,10,0,1.01,0.034357,0,clean
9,0,0,2,0,0,0.063676,0,0,0,10.0211,0,0,0,0,0,0,30,0,0,0.272807,0,0,0,14,134,0,10,1,0,0,0,45,0,80,0,0,0.004532,1.01,0,14,1.02,0,0,0,0,0,0,1.01,0.026733,0,3,0.002006,0,0.001627,0,0,0.001619,1.01,0.041527,0,buggy
0,0,0.00433,0,0,0,0.005532,0,4.05,0,7.80551,0,0,0,0,0,0,12,0,0,0.200341,0,0,0,2,33,0,6,1,5,0,0,15,0,13,0,0,0,0,0,7,0,5,0,5,0,0,0,4.05,0.017649,1.01,0,0,0.001646,0,11,6,0.004437,0,0.031454,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,25,5,3,2,1,0,0,3,0,13,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,2,0,0,0,0,clean
2,0.008286,0.082079,6,0,4.04,0.127705,0.001908,62.58,0.00387,22.1695,0,1.01,4.06,0,0,0,39,0.006726,4.04,0.608177,0,0.015217,6.15,11,134,32,23,1,355,0,0,253,14.19,72,0.012622,0.004612,0.022934,7.09,5.26,362,9.27,10,0,10,1,3.05,0,61.58,0.065047,0,8,0.009161,0,0.015778,0,21,0.08852,12.88,0.142486,0.008892,buggy
0,0,0,0,0,0,0.00005,0,0,0,1.76682,0,0,0,0,3,0,2,0,0,0.061715,1.01,0,0,0,10,0,2,4,0,0.000873,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010097,3.05,1,0,0.00561,0,32,2,0,0,0.033928,0,clean
34,0.001132,0,3,0,1.01,0.078306,0,0,0.001855,5.38037,0,1.04,1.04,0,0,0,80,0.001242,1.01,0.167073,0,0,1.08,15,469,0,40,3,1,0,0,780,0,200,0.001243,0.001703,0.008234,0,2.5,16,2.19,13,0,13,0,0,0,0,0.021842,1.02,3,0,0.002598,0.00328,21,5,0,3.81,0.052793,0.001267,buggy
0,0.00465,0,0,0,0,0.012827,0.004276,0,0,11.4216,0,0,6.09,0,0,0,12,0,0,0.28814,0,0,6.09,11,36,0,12,1,1,0,0,66,0,23,0.005163,0,0.00522,6.09,6.78,12,6.18,1,0,1,0,6.09,0,6.09,0.023816,7.1,1,0.005468,0.006777,0.005217,17,12,0.005828,6.27,0.034665,0.005044,buggy
0,0,0.00188,3,0,0,0.002763,0,2.02,0,9.16954,0,0,0,0,0,0,2,0,0,0.250493,0,0.00164,0,2,8,4,3,8,3,0,0,3,2.02,6,0,0,0,0,0,5,0,1,0,1,0,0,0,2.02,0.025501,8.13,3,0,0.008624,0,160,3,0.001853,0,0.049098,0,clean
0,0,0,3,0,1.01,0.016626,0.000909,0,0.000997,8.70673,0,0,0,0,0,0,9,0,1.01,0.250397,0,0,1.01,4,26,2,4,3,1,0,0,6,0,13,0.001168,0.000679,0.003001,1.02,0,5,2.02,3,0,3,0,1.01,0,1.02,0.027874,4.07,5,0.001352,0.006397,0.003838,25,4,0.001451,2.05,0.05252,0,clean
2,0,0,1,0,0,0.012684,0,0,0,9.56428,0,0,0,0,0,0,34,0,0,0.240212,0,0.034517,0,5,107,11,20,1,1,0,0,190,9.16,49,0,0,0,0,0,6,0,8,0,8,0,0,0,0,0.02005,0,1,0,0,0,0,18,0,0,0.034511,0,clean
6,0.00179,0.000807,4,0,1.03,0.040315,0.001796,1.01,0.000752,15.4609,0,2.04,3.06,0,0,0,39,0.001537,1.03,0.398501,0,0,4.1,10,106,4,11,3,3,0,0,55,0,60,0.003193,0.000755,0.008846,2.02,3.72,12,4.24,1,0,1,0,2.03,0,3.03,0.034877,3.03,5,0.00135,0.003206,0.002865,21,5,0.00237,6.4,0.053312,0.002,clean
0,0,0,0,0,0,0.002796,0,0,0,4.47111,0,0,0,0,0,0,5,0,0,0.129062,0,0.001175,0,1,16,5,4,3,1,0,0,6,1.01,9,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0.015004,3.1,1,0,0.003772,0,14,3,0,0,0.035411,0,clean
1,0.001858,0,7,0,2.02,0.142096,0.000811,0,0.002062,18.9709,0,2.03,2.06,0,0,0,5,0.00206,2.02,0.496521,0,0,3.3,8,27,0,3,1,1,0,0,3,0,17,0.003204,0.002086,0.006447,4.17,2.33,9,4.8,3,0,2,1,1.03,0,4.17,0.044453,0,10,0.004471,0,0.004228,0,2,0.005184,7.12,0.061955,0.002273,clean
7,0,0,1,0,0,0.010933,0,0,0,3.18918,0,0,0,0,0,0,107,0,0,0.100676,0,0,0,16,387,0,16,1,1,0,0,120,0,187,0,0,0.006546,3.03,0,17,0,11,0,6,0,0,0,3.03,0.013792,0,3,0.007321,0,0,7,5,0.00804,2.12,0.037278,0,clean
4,0,0,2,0,0,0.029797,0,0,0,10.1212,0,0,0,0,0,0,35,0,0,0.267058,0,0,1.1,8,132,0,11,1,4,0,0,55,0,69,0.000644,0,0.000658,6.07,0,12,2.19,1,0,1,0,0,0,6.06,0.024728,1.01,3,0.00633,0.001646,0.002286,6,7,0.006378,1.45,0.039742,0,buggy
3,0.004994,0.00243,7,0,1.01,0.038878,0.002932,1.01,0.001922,17.2555,0,1.03,3.09,0,0,0,32,0.00236,1.01,0.44291,0,0,5.22,26,153,1,21,3,1,0,0,210,0,92,0.006522,0.001995,0.012451,1.12,4.48,27,5.58,1,0,1,2,2.02,0,1.13,0.038099,12.22,8,0.002203,0.0179,0.006999,72,5,0.002537,8.24,0.054363,0.005409,buggy
0,0,0,0,0,0,0.018395,0,0,0,4.33338,0,0,0,0,0,0,9,0,0,0.13686,0,0,0,2,27,0,5,2,2,0,0,10,0,12,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.018535,0,0,0,0,0,9,5,0,0,0.047507,0,clean
1,0,0,0,0,0,0.011331,0,0,0,7.26436,0,0,0,0,0,0,11,0,0,0.19472,0,0,1.01,1,42,0,6,2,1,0,0,15,0,17,0.000724,0,0,1.01,0,2,0,2,0,1,0,0,0,1.01,0.019169,3.05,0,0.000989,0.003028,0,18,5,0.001022,0,0.037348,0,clean
0,0.000751,0,2,0,0,0.012017,0.000845,0,0,3.82133,0,0,1.01,0,0,0,8,0,0,0.110934,0,0.001175,1.01,7,27,6,3,3,1,0,0,3,1.01,15,0.00075,0,0.000751,0,1.03,8,1.02,0,0,0,0,1.01,0,0,0.013258,2.04,2,0,0.002706,0.000759,17,2,0,1.03,0.034271,0.000828,clean
1,0,0.001402,2,0,1.03,0.007312,0,1.01,0.000835,9.33423,0,0,0,0,0,0,7,0,1.03,0.238731,0,0,0,7,49,0,7,1,2,0,0,21,0,29,0,0.000904,0,1.01,0,8,1.02,4,0,4,0,0,0,1.01,0.02078,0,2,0.00133,0,0.000805,0,6,0.001471,0,0.035366,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,6,27,4,4,3,1,0,0,6,0,12,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,2,0,0,0,0,clean
0,0,0,1,0,0,0.000195,0,0,0,1.77712,0,0,0,0,2,0,9,0,0,0.06092,0,0,0,2,27,110,9,6,0,0,0,36,0,17,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0.009619,1.01,1,0,0.00487,0,415,9,0,0,0.030953,0,clean
0,0,0,0,0,0,0.000078,0,0,0,1.77712,0,0,0,0,0,0,2,0,0,0.06092,0,0,0,1,6,0,2,3,1,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.009619,1.01,0,0,0.001646,0,14,2,0,0,0.030953,0,clean
0,0.001428,0,1,0,1.01,0.01532,0.001513,0,0.000754,9.33201,0,0,2.06,0,0,0,9,0,1.01,0.239563,0,0.001644,3.08,4,28,3,7,3,0,0,1.01,21,2.08,16,0.002488,0.000366,0.002256,2.04,2.21,4,3.15,1,0,1,0,2.05,0.000742,2.04,0.020917,5.13,2,0.001619,0.007324,0.002138,33,6,0.001922,3.25,0.034965,0.001611,clean
7,0.004179,0,8,0,4.06,0.086154,0.000828,0,0.003627,19.2402,0,2.07,3.09,0,0,0,24,0.003314,3.05,0.513978,0,0,3.15,12,113,0,13,2,1,0,0,78,0,55,0.0044,0.0045,0.013766,5.09,3.73,13,8.39,6,0,5,0,1.01,0,5.09,0.049089,8.18,12,0.007578,0.012269,0.011305,29,4,0.007412,8.11,0.081061,0.004422,buggy
0,0,0.003215,0,0,0,0.011226,0,2.02,0,5.36088,0,0,0,0,0,0,3,0,0,0.153661,0,0,0,0,9,6,3,5,3,0,0,3,0,5,0,0,0,1.01,0,3,0,1,0,1,0,0,0,1.01,0.017609,4.11,1,0.002497,0.007352,0,71,3,0.000766,0,0.041052,0,clean
1,0.001366,0.046242,4,0,2.02,0.087613,0.00129,11.18,0.002148,8.84204,0,0,1.01,0,0,1,23,0,2.02,0.325697,0,0,3.05,5,66,0,13,1,46,0,0,78,0,40,0.019244,0.002117,0.018194,1.01,1.12,50,3.07,5,0,5,1,1.01,0,11.17,0.062837,0,6,0.001815,0,0.019668,6,12,0.055755,4.21,0.158513,0.001591,buggy
0,0.000608,0.004456,4,0,0,0.148072,0.000811,4.06,0,10.5179,0,0,1.05,0,0,0,38,0,0,0.327386,0,0,4.36,19,116,0,9,1,5,0,0,36,0,81,0.013537,0,0.015887,3.12,1.3,24,6,0,0,0,1,1.05,0,6.18,0.04542,1.01,6,0.002307,0.001646,0.013618,6,9,0.006756,6.23,0.118382,0.000789,clean
0,0,0.001037,0,0,4.12,0,0,1.01,0.009864,0,0,0,0,0,0,0,57,0,4.12,0,0,0,6.22,10,216,0,4,1,1,0,0,6,0,51,0.015549,0.010266,0.020214,4.07,0,11,5.27,20,0,20,0,0,0,4.06,0,0,0,0.011379,0,0.011992,0,4,0.011087,8.21,0,0,clean
3,0.001137,0.001994,2,0,0,0.03079,0.00117,2.02,0,6.84217,0,0,1.02,0,4,0,23,0,0,0.186014,5.08,0,1.02,2,59,0,11,1,2,0.003887,0,55,0,27,0.001157,0,0.001142,0,1.19,4,1.02,5,0,5,0,1.01,0,2.02,0.018667,1.01,4,0,0.001646,0.001164,6,2,0.002213,1.06,0.035558,0.001227,clean
0,0.000819,0,2,1.01,1.01,0.006282,0.000702,0,0,6.17907,0.000138,0,1.01,8,0,0,5,0,0,0.163964,0,0,0,1,13,0,4,1,4,0,0,6,0,7,0,0.000366,0.005723,1.01,1.04,5,0,8,0,0,0,1.01,0,1.01,0.016038,1.01,2,0.00063,0.001646,0,6,4,0.000848,2.06,0.034362,0.000822,clean
14,0.003924,0.001237,5,0,2.05,0.147613,0.002696,1.06,0.001096,17.0216,0,1.01,3.03,0,0,0,57,0.000842,2.05,0.445294,0,0,4.08,19,378,0,19,1,2,0,0,171,0,135,0.004738,0.000903,0.012179,4.09,3.51,20,4.24,27,0,23,1,2.02,0,4.15,0.039676,0,7,0.0051,0,0.004607,0,4,0.005389,8.28,0.055433,0.004126,clean
1,0,0,0,0,0,0.023859,0,0,0,4.33338,0,0,0,0,0,0,13,0,0,0.13686,0,0,0,2,46,0,5,1,1,0,0,10,0,13,0,0,0.004997,0,0,3,0,2,0,2,0,0,0,0,0.018535,0,0,0,0,0,0,4,0,1.01,0.047507,0,clean
0,0,0.003779,0,0,0,0.01111,0,3.04,0,7.56276,0,0,0,0,0,0,24,0,0,0.209902,0,0,1.07,7,91,4,9,3,7,0,0,36,0,57,0.001367,0,0.006818,5.05,0,14,2.09,1,0,1,0,0,0,7.09,0.021783,4.1,1,0.010002,0.006569,0.002253,44,9,0.012957,3.27,0.039355,0,clean
0,0,0,0,0,0,0.000249,0,0,0,1.76682,0,0,0,0,2,0,6,0,0,0.061715,0,0,0,0,18,0,9,1,5,0,0,36,0,9,0,0,0,0,0,5,0,3,0,2,0,0,0,0,0.010097,0,1,0,0,0,6,9,0,0,0.033928,0,clean
0,0.001366,0,2,0,1.01,0.016804,0,0,0.000835,11.602,0,0,1.01,0,0,0,3,0,1.01,0.301471,0,0,1.01,4,45,0,3,2,1,0,0,3,0,16,0.001669,0.000904,0.007274,2.03,1.02,5,2.08,4,0,3,0,0,0,2.03,0.027046,8.18,4,0.002692,0.012269,0.002514,28,1,0.002212,3.11,0.04327,0.001591,clean
